,Frame,Time_Seconds,az_camera1_Rotation_X,az_camera1_Rotation_Y,az_camera1_Rotation_Z,az_camera1_Rotation_W,az_camera1_Position_X,az_camera1_Position_Y,az_camera1_Position_Z
3509,3509,58.483333,-0.064608,-0.243634,0.001853,-0.967711,0.484405,0.955834,-1.252252
3510,3510,58.500000,-0.064897,-0.243257,0.004112,-0.967780,0.485914,0.955671,-1.251899
3511,3511,58.516667,-0.064369,-0.242632,0.005151,-0.967967,0.487304,0.955615,-1.251631
3512,3512,58.533333,-0.065374,-0.243049,0.002918,-0.967804,0.488463,0.955637,-1.251535
3513,3513,58.550000,-0.063384,-0.242434,0.003015,-0.968090,0.489799,0.955698,-1.251175
3514,3514,58.566667,-0.063906,-0.242203,0.004444,-0.968108,0.491287,0.955621,-1.250861
3515,3515,58.583333,-0.063104,-0.242102,0.000952,-0.968196,0.492655,0.955795,-1.250681
3516,3516,58.600000,-0.064031,-0.241697,0.000460,-0.968237,0.493955,0.955918,-1.250424
3517,3517,58.616667,-0.063034,-0.240663,0.004114,-0.968551,0.495229,0.955639,-1.250006
3518,3518,58.633333,-0.063530,-0.239636,0.003039,-0.968777,0.496644,0.955681,-1.249815
3519,3519,58.650000,-0.064403,-0.240866,0.004830,-0.968407,0.497907,0.955666,-1.249692
3520,3520,58.666667,-0.064407,-0.240716,0.004609,-0.968445,0.499183,0.955680,-1.249503
3521,3521,58.683333,-0.064303,-0.240595,0.004313,-0.968484,0.500513,0.955628,-1.249204
3522,3522,58.700000,-0.064516,-0.240202,0.001165,-0.968576,0.501739,0.955821,-1.249102
3523,3523,58.716667,-0.064625,-0.241224,0.003005,-0.968311,0.503087,0.955778,-1.248867
3524,3524,58.733333,-0.064006,-0.240591,0.004170,-0.968505,0.504485,0.955759,-1.248633
3525,3525,58.750000,-0.063778,-0.240275,0.004924,-0.968595,0.505640,0.955682,-1.248456
3526,3526,58.766667,-0.064953,-0.240075,0.004070,-0.968570,0.506872,0.955800,-1.248406
3527,3527,58.783333,-0.065573,-0.239132,0.003994,-0.968762,0.508254,0.955834,-1.248239
3528,3528,58.800000,-0.065467,-0.239350,0.004637,-0.968713,0.509460,0.955774,-1.247959
3529,3529,58.816667,-0.065558,-0.238928,0.001689,-0.968820,0.510593,0.955962,-1.247892
3530,3530,58.833333,-0.065186,-0.239183,0.001593,-0.968783,0.511812,0.956009,-1.247729
3531,3531,58.850000,-0.065580,-0.238557,0.005900,-0.968894,0.513115,0.955700,-1.247408
3532,3532,58.866667,-0.064350,-0.238509,0.003747,-0.968999,0.514361,0.955787,-1.247126
3533,3533,58.883333,-0.061756,-0.237449,0.000189,-0.969435,0.515539,0.956096,-1.246920
3534,3534,58.900000,-0.061399,-0.237067,0.004559,-0.969541,0.516750,0.955882,-1.246568
3535,3535,58.916667,-0.062604,-0.235900,0.003224,-0.969753,0.518082,0.955810,-1.246343
3536,3536,58.933333,-0.062897,-0.236069,0.004579,-0.969688,0.519258,0.955899,-1.246150
3537,3537,58.950000,-0.062889,-0.237079,0.004368,-0.969443,0.520422,0.956023,-1.245897
3538,3538,58.966667,-0.063639,-0.236372,0.004810,-0.969565,0.521607,0.955895,-1.245689
3539,3539,58.983333,-0.063883,-0.236888,0.004413,-0.969424,0.522852,0.955907,-1.245556
3540,3540,59.000000,-0.063408,-0.235968,0.003318,-0.969684,0.524051,0.956018,-1.245438
3541,3541,59.016667,-0.062077,-0.235712,0.003812,-0.969831,0.525297,0.956006,-1.245175
3542,3542,59.033333,-0.063880,-0.235502,0.004405,-0.969762,0.526583,0.955960,-1.245129
3543,3543,59.050000,-0.063791,-0.236137,0.005219,-0.969610,0.527542,0.955860,-1.244940
3544,3544,59.066667,-0.064081,-0.234986,0.003750,-0.969877,0.528697,0.955955,-1.244760
3545,3545,59.083333,-0.064321,-0.233728,0.004684,-0.970161,0.529914,0.955951,-1.244477
3546,3546,59.100000,-0.063178,-0.235043,0.004711,-0.969918,0.531064,0.956060,-1.244279
3547,3547,59.116667,-0.063547,-0.234128,0.003521,-0.970120,0.532050,0.956108,-1.244135
3548,3548,59.133333,-0.064817,-0.234049,0.003019,-0.970057,0.533305,0.956040,-1.243839
3549,3549,59.150000,-0.065585,-0.233592,0.003689,-0.970113,0.534428,0.956056,-1.243590
3550,3550,59.166667,-0.069869,-0.235285,0.005683,-0.969395,0.535168,0.956398,-1.243688
3551,3551,59.183333,-0.067709,-0.234915,0.004999,-0.969642,0.536433,0.956532,-1.243423
3552,3552,59.200000,-0.069310,-0.234434,0.005944,-0.969640,0.537602,0.956369,-1.243284
3553,3553,59.216667,-0.069517,-0.234721,0.003972,-0.969566,0.538547,0.956437,-1.243110
3554,3554,59.233333,-0.064628,-0.232059,0.003220,-0.970547,0.539912,0.956056,-1.242587
3555,3555,59.250000,-0.065214,-0.233032,0.004953,-0.970267,0.541032,0.955942,-1.242334
3556,3556,59.266667,-0.066723,-0.233126,0.005601,-0.970139,0.541922,0.956488,-1.242256
3557,3557,59.283333,-0.069669,-0.232503,0.005058,-0.970084,0.543088,0.956368,-1.242114
3558,3558,59.300000,-0.064306,-0.232014,0.002578,-0.970581,0.544326,0.956031,-1.241550
3559,3559,59.316667,-0.062816,-0.230663,0.000790,-0.971004,0.545443,0.956085,-1.241323
3560,3560,59.333333,-0.068577,-0.232427,0.003774,-0.970186,0.546444,0.956506,-1.241308
3561,3561,59.350000,-0.067819,-0.232576,0.004755,-0.970199,0.547681,0.956649,-1.241033
3562,3562,59.366667,-0.068042,-0.232257,0.002755,-0.970268,0.548769,0.956634,-1.240737
3563,3563,59.383333,-0.068852,-0.230811,0.003418,-0.970554,0.549952,0.956548,-1.240396
3564,3564,59.400000,-0.062839,-0.229711,0.003212,-0.971223,0.551315,0.956124,-1.239953
3565,3565,59.416667,-0.061702,-0.229948,0.004015,-0.971237,0.552502,0.956170,-1.239683
3566,3566,59.433333,-0.061524,-0.229355,0.001753,-0.971395,0.553681,0.956091,-1.239479
3567,3567,59.450000,-0.068062,-0.229956,0.003651,-0.970811,0.554911,0.956490,-1.239446
3568,3568,59.466667,-0.062503,-0.229338,0.002705,-0.971334,0.556218,0.956206,-1.238995
3569,3569,59.483333,-0.060698,-0.228785,0.003680,-0.971576,0.557526,0.956100,-1.238720
3570,3570,59.500000,-0.060982,-0.229378,0.002142,-0.971423,0.558829,0.956237,-1.238566
3571,3571,59.516667,-0.069323,-0.230742,0.005776,-0.970525,0.559859,0.956578,-1.238806
3572,3572,59.533333,-0.070580,-0.230098,0.007054,-0.970579,0.561210,0.956472,-1.238569
3573,3573,59.550000,-0.066893,-0.229158,0.006308,-0.971067,0.562466,0.956248,-1.238275
3574,3574,59.566667,-0.067031,-0.228982,0.005705,-0.971103,0.563686,0.956576,-1.238184
3575,3575,59.583333,-0.067281,-0.228913,0.005271,-0.971105,0.564857,0.956633,-1.238140
3576,3576,59.600000,-0.067202,-0.228051,0.004863,-0.971315,0.566277,0.956630,-1.237954
3577,3577,59.616667,-0.068989,-0.228867,0.005475,-0.970995,0.567518,0.956523,-1.237964
3578,3578,59.633333,-0.066387,-0.227885,0.004326,-0.971412,0.568956,0.956716,-1.237801
3579,3579,59.650000,-0.066906,-0.228370,0.000701,-0.971273,0.570102,0.956980,-1.237693
3580,3580,59.666667,-0.067444,-0.227361,0.001238,-0.971471,0.571394,0.956979,-1.237529
3581,3581,59.683333,-0.061997,-0.224919,0.003197,-0.972398,0.572955,0.956342,-1.237067
3582,3582,59.700000,-0.061693,-0.225972,0.002500,-0.972175,0.574202,0.956451,-1.236966
3583,3583,59.716667,-0.061880,-0.226336,-0.000575,-0.972082,0.575569,0.956672,-1.236768
3584,3584,59.733333,-0.064888,-0.226014,0.000553,-0.971960,0.576759,0.956878,-1.236676
3585,3585,59.750000,-0.066878,-0.226894,0.003654,-0.971614,0.578021,0.956896,-1.236451
3586,3586,59.766667,-0.066121,-0.226988,0.003716,-0.971643,0.579400,0.956992,-1.236169
3587,3587,59.783333,-0.066746,-0.226808,0.001680,-0.971648,0.580804,0.957116,-1.235924
3588,3588,59.800000,-0.066595,-0.225887,0.001265,-0.971874,0.581986,0.957088,-1.235674
3589,3589,59.816667,-0.061569,-0.223988,0.001423,-0.972644,0.583471,0.956512,-1.235089
3590,3590,59.833333,-0.069001,-0.226514,0.002202,-0.971558,0.584648,0.957059,-1.235175
3591,3591,59.850000,-0.062099,-0.224898,0.003132,-0.972396,0.586059,0.956556,-1.234743
3592,3592,59.866667,-0.062112,-0.224517,0.002341,-0.972486,0.587360,0.956514,-1.234540
3593,3593,59.883333,-0.063565,-0.224343,0.001847,-0.972433,0.588820,0.956518,-1.234253
3594,3594,59.900000,-0.062583,-0.223664,0.000084,-0.972655,0.590055,0.956602,-1.233960
3595,3595,59.916667,-0.060357,-0.223485,-0.001738,-0.972835,0.591544,0.956838,-1.233657
3596,3596,59.933333,-0.061320,-0.223655,-0.001170,-0.972737,0.592809,0.956861,-1.233383
3597,3597,59.950000,-0.064184,-0.223220,0.003112,-0.972648,0.594300,0.956524,-1.233091
3598,3598,59.966667,-0.064073,-0.223002,0.003457,-0.972704,0.595666,0.956523,-1.232932
3599,3599,59.983333,-0.061707,-0.222899,-0.001438,-0.972886,0.597095,0.956849,-1.232701
3600,3600,60.000000,-0.062041,-0.222383,0.001954,-0.972982,0.598618,0.956692,-1.232444
3601,3601,60.016667,-0.062253,-0.222110,-0.000525,-0.973032,0.599926,0.956722,-1.232284
3602,3602,60.033333,-0.061895,-0.221589,-0.001509,-0.973173,0.601313,0.956794,-1.232183
3603,3603,60.050000,-0.061929,-0.222611,-0.001557,-0.972937,0.602818,0.956833,-1.231931
3604,3604,60.066667,-0.062153,-0.221387,-0.001611,-0.973202,0.604203,0.956850,-1.231723
3605,3605,60.083333,-0.062237,-0.220615,0.002064,-0.973371,0.605726,0.956608,-1.231523
3606,3606,60.100000,-0.060567,-0.221456,0.002675,-0.973284,0.607095,0.956693,-1.231334
3607,3607,60.116667,-0.060408,-0.220838,0.002584,-0.973435,0.608501,0.956705,-1.231151
3608,3608,60.133333,-0.062248,-0.221206,0.000526,-0.973238,0.609917,0.956796,-1.230856
3609,3609,60.150000,-0.062083,-0.221618,-0.000805,-0.973155,0.611246,0.956780,-1.230618
3610,3610,60.166667,-0.061176,-0.220830,-0.002234,-0.973389,0.612659,0.956882,-1.230383
3611,3611,60.183333,-0.060893,-0.221005,-0.001533,-0.973369,0.614075,0.956854,-1.230142
3612,3612,60.200000,-0.060962,-0.219996,0.001776,-0.973592,0.615485,0.956665,-1.229949
3613,3613,60.216667,-0.062594,-0.220100,0.002467,-0.973464,0.616874,0.956589,-1.229637
3614,3614,60.233333,-0.061004,-0.220786,0.001617,-0.973411,0.618230,0.956605,-1.229365
3615,3615,60.250000,-0.061157,-0.220064,-0.001689,-0.973565,0.619497,0.956857,-1.229216
3616,3616,60.266667,-0.060961,-0.219458,0.002351,-0.973713,0.620838,0.956752,-1.228868
3617,3617,60.283333,-0.063534,-0.220664,0.002602,-0.973275,0.622151,0.956595,-1.228588
3618,3618,60.300000,-0.061576,-0.219925,-0.001887,-0.973570,0.623490,0.956872,-1.228311
3619,3619,60.316667,-0.060859,-0.220118,-0.002359,-0.973570,0.624868,0.956838,-1.228064
3620,3620,60.333333,-0.060707,-0.218920,0.001242,-0.973852,0.626240,0.956674,-1.227724
3621,3621,60.350000,-0.063996,-0.219851,0.002844,-0.973428,0.627550,0.956521,-1.227556
3622,3622,60.366667,-0.062287,-0.219547,-0.001295,-0.973611,0.628840,0.956793,-1.227304
3623,3623,60.383333,-0.060592,-0.219359,0.001401,-0.973760,0.630167,0.956625,-1.227054
3624,3624,60.400000,-0.061724,-0.218204,0.001817,-0.973948,0.631512,0.956660,-1.226795
3625,3625,60.416667,-0.062002,-0.218847,-0.000954,-0.973787,0.632841,0.956670,-1.226502
3626,3626,60.433333,-0.061097,-0.219115,-0.002360,-0.973781,0.634151,0.956840,-1.226277
3627,3627,60.450000,-0.061285,-0.219784,-0.003051,-0.973617,0.635547,0.956803,-1.225896
3628,3628,60.466667,-0.062326,-0.219478,-0.001889,-0.973623,0.636983,0.956729,-1.225622
3629,3629,60.483333,-0.063115,-0.218964,0.000705,-0.973689,0.638218,0.956568,-1.225374
3630,3630,60.500000,-0.062008,-0.218471,0.001643,-0.973870,0.639500,0.956462,-1.225157
3631,3631,60.516667,-0.061296,-0.218670,0.001067,-0.973871,0.640710,0.956514,-1.224777
3632,3632,60.533333,-0.062788,-0.217612,-0.000973,-0.974013,0.641816,0.956701,-1.224597
3633,3633,60.550000,-0.062114,-0.217721,0.001307,-0.974032,0.642992,0.956498,-1.224354
3634,3634,60.566667,-0.062001,-0.218403,-0.003179,-0.973882,0.643945,0.956634,-1.224100
3635,3635,60.583333,-0.061941,-0.216927,-0.002883,-0.974216,0.644923,0.956592,-1.223824
3636,3636,60.600000,-0.061311,-0.217740,-0.002043,-0.974077,0.645847,0.956677,-1.223560
3637,3637,60.616667,-0.062258,-0.217429,-0.001704,-0.974087,0.646625,0.956636,-1.223255
3638,3638,60.633333,-0.063559,-0.217150,-0.001477,-0.974066,0.647413,0.956580,-1.223039
3639,3639,60.650000,-0.062955,-0.216454,0.001556,-0.974260,0.648156,0.956390,-1.222760
3640,3640,60.666667,-0.062606,-0.216066,0.001913,-0.974368,0.648839,0.956430,-1.222484
3641,3641,60.683333,-0.062002,-0.215663,0.001661,-0.974496,0.649573,0.956408,-1.222291
3642,3642,60.700000,-0.061936,-0.215262,0.000582,-0.974590,0.650102,0.956429,-1.222049
3643,3643,60.716667,-0.060639,-0.215515,0.000258,-0.974616,0.650845,0.956456,-1.221884
3644,3644,60.733333,-0.060878,-0.215067,0.000289,-0.974700,0.651493,0.956467,-1.221661
3645,3645,60.750000,-0.060955,-0.214778,0.000043,-0.974759,0.652041,0.956412,-1.221493
3646,3646,60.766667,-0.061398,-0.214884,-0.001723,-0.974706,0.652493,0.956438,-1.221340
3647,3647,60.783333,-0.061245,-0.214535,0.000805,-0.974794,0.653203,0.956383,-1.221087
3648,3648,60.800000,-0.061918,-0.214158,0.001055,-0.974834,0.653778,0.956370,-1.220975
3649,3649,60.816667,-0.062795,-0.215203,-0.001979,-0.974546,0.654282,0.956536,-1.220964
3650,3650,60.833333,-0.061855,-0.215135,0.001228,-0.974623,0.654890,0.956351,-1.220755
3651,3651,60.850000,-0.061495,-0.214531,0.001216,-0.974779,0.655440,0.956349,-1.220578
3652,3652,60.866667,-0.061467,-0.215081,-0.002023,-0.974658,0.655945,0.956564,-1.220462
3653,3653,60.883333,-0.061780,-0.215031,-0.002363,-0.974648,0.656466,0.956546,-1.220307
3654,3654,60.900000,-0.061570,-0.214195,-0.002462,-0.974846,0.657014,0.956536,-1.220188
3655,3655,60.916667,-0.062329,-0.213918,-0.002404,-0.974858,0.657622,0.956570,-1.219993
3656,3656,60.933333,-0.062178,-0.213766,0.000546,-0.974904,0.658258,0.956398,-1.219848
3657,3657,60.950000,-0.061394,-0.212919,0.000768,-0.975139,0.658834,0.956387,-1.219718
3658,3658,60.966667,-0.062379,-0.213075,0.001144,-0.975042,0.659483,0.956389,-1.219469
3659,3659,60.983333,-0.062868,-0.214004,-0.001134,-0.974807,0.659952,0.956457,-1.219315
3660,3660,61.000000,-0.061661,-0.213143,-0.001634,-0.975072,0.660366,0.956428,-1.219234
3661,3661,61.016667,-0.061989,-0.213311,0.000557,-0.975016,0.660898,0.956363,-1.219020
3662,3662,61.033333,-0.062167,-0.214386,-0.000567,-0.974769,0.661462,0.956539,-1.218773
3663,3663,61.050000,-0.061843,-0.213918,-0.000539,-0.974892,0.661949,0.956539,-1.218694
3664,3664,61.066667,-0.064961,-0.213853,0.002186,-0.974701,0.662347,0.956666,-1.218712
3665,3665,61.083333,-0.066268,-0.213438,-0.000911,-0.974706,0.662826,0.956749,-1.218535
3666,3666,61.100000,-0.061496,-0.211803,0.000716,-0.975375,0.663572,0.956326,-1.218196
3667,3667,61.116667,-0.061114,-0.212140,0.000844,-0.975326,0.664049,0.956337,-1.218061
3668,3668,61.133333,-0.061212,-0.211765,-0.000069,-0.975402,0.664509,0.956369,-1.217875
3669,3669,61.150000,-0.061608,-0.211265,0.000022,-0.975485,0.665148,0.956343,-1.217677
3670,3670,61.166667,-0.063665,-0.211646,-0.002150,-0.975268,0.665645,0.956510,-1.217493
3671,3671,61.183333,-0.062430,-0.211413,0.000742,-0.975401,0.666185,0.956326,-1.217294
3672,3672,61.200000,-0.062344,-0.211361,-0.003161,-0.975413,0.666694,0.956480,-1.217162
3673,3673,61.216667,-0.061402,-0.211504,0.000344,-0.975447,0.667341,0.956309,-1.216882
3674,3674,61.233333,-0.062487,-0.211802,-0.002309,-0.975310,0.667821,0.956483,-1.216698
3675,3675,61.250000,-0.061939,-0.210803,0.000257,-0.975564,0.668458,0.956274,-1.216481
3676,3676,61.266667,-0.062121,-0.210618,-0.000033,-0.975593,0.669002,0.956268,-1.216271
3677,3677,61.283333,-0.061760,-0.209984,0.000058,-0.975752,0.669504,0.956311,-1.215996
3678,3678,61.300000,-0.061806,-0.209601,0.000447,-0.975832,0.670162,0.956286,-1.215780
3679,3679,61.316667,-0.062733,-0.209490,-0.002722,-0.975792,0.670706,0.956459,-1.215603
3680,3680,61.333333,-0.062191,-0.209446,-0.002785,-0.975837,0.671400,0.956426,-1.215424
3681,3681,61.350000,-0.062166,-0.208505,-0.001692,-0.976042,0.672203,0.956267,-1.215268
3682,3682,61.366667,-0.061829,-0.208811,-0.004187,-0.975991,0.672797,0.956439,-1.215068
3683,3683,61.383333,-0.063152,-0.207639,-0.003284,-0.976159,0.673488,0.956523,-1.214897
3684,3684,61.400000,-0.061898,-0.208073,-0.000735,-0.976153,0.674279,0.956261,-1.214499
3685,3685,61.416667,-0.062731,-0.207380,0.000086,-0.976247,0.674997,0.956172,-1.214247
3686,3686,61.433333,-0.063903,-0.207999,-0.002153,-0.976037,0.675542,0.956228,-1.213961
3687,3687,61.450000,-0.063043,-0.207225,-0.000337,-0.976260,0.676307,0.956169,-1.213712
3688,3688,61.466667,-0.064311,-0.207351,-0.002730,-0.976147,0.676926,0.956322,-1.213475
3689,3689,61.483333,-0.063353,-0.207297,-0.003268,-0.976219,0.677772,0.956394,-1.213256
3690,3690,61.500000,-0.063782,-0.207949,-0.001528,-0.976057,0.678471,0.956423,-1.212944
3691,3691,61.516667,-0.062955,-0.207360,0.000652,-0.976237,0.679195,0.956279,-1.212705
3692,3692,61.533333,-0.061437,-0.206495,0.001351,-0.976516,0.679963,0.956262,-1.212435
3693,3693,61.550000,-0.061680,-0.206408,-0.003049,-0.976515,0.680518,0.956457,-1.212255
3694,3694,61.566667,-0.061978,-0.206270,-0.003384,-0.976524,0.681180,0.956463,-1.212001
3695,3695,61.583333,-0.061616,-0.206020,-0.003929,-0.976598,0.681824,0.956440,-1.211714
3696,3696,61.600000,-0.061836,-0.205573,-0.004077,-0.976678,0.682591,0.956377,-1.211413
3697,3697,61.616667,-0.061063,-0.206087,-0.004006,-0.976618,0.683345,0.956437,-1.211235
3698,3698,61.633333,-0.062288,-0.205723,-0.002573,-0.976623,0.684154,0.956354,-1.210886
3699,3699,61.650000,-0.062181,-0.205506,0.000167,-0.976678,0.685030,0.956181,-1.210556
3700,3700,61.666667,-0.062053,-0.205704,-0.002002,-0.976643,0.685802,0.956210,-1.210247
3701,3701,61.683333,-0.061885,-0.205607,-0.000273,-0.976676,0.686666,0.956147,-1.210023
3702,3702,61.700000,-0.059821,-0.204484,-0.001651,-0.977039,0.687440,0.956304,-1.209655
3703,3703,61.716667,-0.061025,-0.204965,-0.001017,-0.976865,0.688438,0.956256,-1.209326
3704,3704,61.733333,-0.061770,-0.203889,-0.002727,-0.977040,0.689253,0.956339,-1.209192
3705,3705,61.750000,-0.061372,-0.203857,-0.003597,-0.977069,0.690135,0.956350,-1.208985
3706,3706,61.766667,-0.060455,-0.203490,-0.000359,-0.977209,0.691137,0.956081,-1.208569
3707,3707,61.783333,-0.061685,-0.203588,-0.003811,-0.977104,0.692011,0.956250,-1.208344
3708,3708,61.800000,-0.061184,-0.203228,-0.004162,-0.977209,0.692861,0.956266,-1.208075
3709,3709,61.816667,-0.060807,-0.202801,-0.004942,-0.977318,0.693801,0.956290,-1.207822
3710,3710,61.833333,-0.061999,-0.202925,-0.000818,-0.977229,0.694948,0.956144,-1.207320
3711,3711,61.850000,-0.062197,-0.202472,-0.002014,-0.977309,0.695884,0.956231,-1.207148
3712,3712,61.866667,-0.060518,-0.202088,-0.001095,-0.977495,0.696906,0.956147,-1.206837
3713,3713,61.883333,-0.061072,-0.202073,-0.003902,-0.977457,0.697771,0.956317,-1.206551
3714,3714,61.900000,-0.065665,-0.202598,-0.001392,-0.977057,0.698736,0.956449,-1.206254
3715,3715,61.916667,-0.061740,-0.201104,-0.003586,-0.977616,0.699753,0.956244,-1.205861
3716,3716,61.933333,-0.061180,-0.200348,0.000158,-0.977813,0.700806,0.956019,-1.205574
3717,3717,61.950000,-0.060460,-0.199786,-0.001202,-0.977972,0.701686,0.956006,-1.205284
3718,3718,61.966667,-0.060844,-0.201051,-0.001238,-0.977689,0.702677,0.956039,-1.204956
3719,3719,61.983333,-0.060677,-0.200074,-0.004778,-0.977889,0.703571,0.956254,-1.204733
3720,3720,62.000000,-0.061248,-0.200313,-0.004371,-0.977806,0.704586,0.956218,-1.204438
3721,3721,62.016667,-0.062548,-0.200644,-0.001804,-0.977664,0.705708,0.956094,-1.204144
3722,3722,62.033333,-0.061569,-0.200277,-0.003848,-0.977795,0.706739,0.956213,-1.203860
3723,3723,62.050000,-0.062184,-0.199834,-0.004291,-0.977845,0.707667,0.956227,-1.203575
3724,3724,62.066667,-0.061330,-0.199010,-0.003894,-0.978069,0.708716,0.956128,-1.203211
3725,3725,62.083333,-0.060480,-0.198152,-0.004086,-0.978295,0.709751,0.956093,-1.202916
3726,3726,62.100000,-0.060335,-0.199262,-0.004694,-0.978076,0.710907,0.956141,-1.202492
3727,3727,62.116667,-0.061804,-0.197986,-0.000978,-0.978254,0.711939,0.955858,-1.202194
3728,3728,62.133333,-0.062230,-0.198991,-0.003914,-0.978016,0.713138,0.956004,-1.201859
3729,3729,62.150000,-0.061865,-0.198591,-0.001678,-0.978127,0.714334,0.955873,-1.201586
3730,3730,62.166667,-0.062957,-0.198173,-0.004153,-0.978134,0.715325,0.955957,-1.201261
3731,3731,62.183333,-0.062318,-0.198353,-0.004591,-0.978137,0.716500,0.955996,-1.201079
3732,3732,62.200000,-0.061358,-0.198210,-0.004111,-0.978229,0.717763,0.955966,-1.200770
3733,3733,62.216667,-0.060441,-0.197489,-0.004100,-0.978431,0.718789,0.955996,-1.200532
3734,3734,62.233333,-0.061266,-0.198172,-0.004290,-0.978241,0.719935,0.955886,-1.200267
3735,3735,62.250000,-0.062057,-0.198036,-0.004108,-0.978220,0.721017,0.955815,-1.200157
3736,3736,62.266667,-0.061731,-0.197787,-0.000120,-0.978299,0.722149,0.955682,-1.199964
3737,3737,62.283333,-0.062072,-0.198202,-0.000531,-0.978194,0.723228,0.955651,-1.199813
3738,3738,62.300000,-0.061778,-0.198521,-0.001734,-0.978146,0.724109,0.955679,-1.199724
3739,3739,62.316667,-0.061346,-0.198499,-0.000724,-0.978179,0.725091,0.955669,-1.199712
3740,3740,62.333333,-0.061468,-0.198281,-0.001892,-0.978214,0.726181,0.955720,-1.199686
3741,3741,62.350000,-0.062062,-0.198716,-0.000904,-0.978090,0.727051,0.955674,-1.199625
3742,3742,62.366667,-0.062155,-0.199370,-0.003640,-0.977944,0.728091,0.955830,-1.199722
3743,3743,62.383333,-0.061149,-0.199334,-0.001807,-0.978020,0.729219,0.955694,-1.199747
3744,3744,62.400000,-0.061396,-0.200045,-0.004224,-0.977852,0.730108,0.955744,-1.199797
3745,3745,62.416667,-0.063965,-0.200870,-0.003542,-0.977521,0.731154,0.955804,-1.199934
3746,3746,62.433333,-0.061607,-0.201503,-0.004805,-0.977537,0.732142,0.955754,-1.200055
3747,3747,62.450000,-0.062202,-0.200941,-0.003409,-0.977621,0.733289,0.955724,-1.200275
